dimension,algorithm,function,min,max,mean,std,median,1_quart,3_quart
100,DIRECTR,Schwefel_2_22,0.0,100.0,64.09122701531425,21.850618221102508,66.66666666666664,46.66666666666666,79.99999999999999
100,SOO,Schwefel_2_22,0.0,40.0,7.318770947033147,7.983044694773303,4.444444444444446,0.740740740740744,13.333333333333332
100,DIRECTBs,Schwefel_2_22,0.0,6.666666666666666,0.003998752395309497,0.14134288757739186,6.121325668573263e-12,6.121325668573263e-12,6.121325668573263e-12
100,FDABs,Schwefel_2_22,3.431457505076196,13.10660171779827,10.03084170317573,0.34145643103239365,10.20017331035546,9.705627484771409,10.200173310355463
100,FDADBs,Schwefel_2_22,3.431457505076196,13.10660171779827,10.03084170317573,0.34145643103239365,10.20017331035546,9.705627484771409,10.200173310355463
100,FDAC,Schwefel_2_22,0.0,13.10660171779827,0.7674720565407918,2.103626403584951,1.0928053129077853e-07,2.6201263381153694e-12,0.0059550670308379
100,FDAD,Schwefel_2_22,0.0,13.10660171779827,5.159473872722568,2.9549440230666075,5.273565164629238,2.799211853913455,7.6812690133830035
100,SOOBs,Schwefel_2_22,0.0,6.666666666666667,0.08501492455418126,0.13921637421728525,0.0823045267489686,0.0823045267489686,0.0823045267489686
10,FDA,Schwefel_1_2,0.0,39216.72971842659,370.90812091362284,2782.732277199238,5.322530259618279e-12,7.7217225575546425e-19,5.371160023579432e-06
10,DIRECT,Schwefel_1_2,0.0,53448.48190577778,551.3544046470676,3325.8487959046156,1.4547129658419018,0.0323269547964901,18.329383369608674
10,DIRECTL,Schwefel_1_2,0.0,45812.98449066667,3148.12126180987,7584.26436624508,636.2914512592598,28.80331672367012,2120.9715041975314
10,DIRECTR,Schwefel_1_2,0.0,62992.85367466664,449.5873393968886,2959.531591419542,2.3275407453470427,0.581885186336776,15.71090003109316
10,SOO,Schwefel_1_2,0.0,295875.5248355556,1094.81919309516,7307.589067002931,0.0027936874515498,2.0276289562895264e-08,18.32938336960833
10,DIRECTBs,Schwefel_1_2,0.0,17179.869184,7.299838438743475,289.0119484472847,2.623858908283685e-22,1.3119294541418425e-22,2.3653811227322028e-21
10,FDABs,Schwefel_1_2,0.0,39216.72971842659,370.90812091362284,2782.732277199238,5.322530259618279e-12,7.7217225575546425e-19,5.371160023579432e-06
10,FDADBs,Schwefel_1_2,0.0,38654.705664,5032.566209788745,8844.897054937737,853.0563371198871,80.96752754705221,5055.678234587131
10,FDAC,Schwefel_1_2,0.0,38377.59579916603,354.49786703256564,2674.5884857605006,1.7999957693227388e-12,1.880406809298111e-19,3.399214674274267e-06
10,FDAD,Schwefel_1_2,0.0,38654.705664,5032.566209788745,8844.897054937737,853.0563371198871,80.96752754705221,5055.678234587131
10,SOOBs,Schwefel_1_2,0.0,17179.869184,4.019136245156852,205.75421271518326,0.0,0.0,0.0
15,FDA,Schwefel_1_2,0.0,61086.13612337352,347.9153016226492,3442.9836124931867,2.6468316073919917e-11,5.226004995956515e-19,2.579315921226041e-05
15,DIRECT,Schwefel_1_2,0.0,62992.85367466664,763.2787518957915,4253.80458939703,0.8728277795051563,0.053878257994145,20.94786670812419
15,DIRECTL,Schwefel_1_2,0.0,89717.09462755555,15218.969317581737,20773.566200412384,5938.720211753083,636.2914512592606,17179.869184000006
15,DIRECTR,Schwefel_1_2,0.0,101170.34075022218,699.539821519115,4185.778769759481,3.782253711188946,1.7456555590102822,23.566350046639705
15,SOO,Schwefel_1_2,0.0,723463.3800817779,2110.164817474406,14217.991034563029,0.12930781918594,9.854276725043571e-06,94.2654001865573
15,DIRECTBs,Schwefel_1_2,0.0,26724.24095288889,11.35432041338434,445.30529139260796,3.935788362425528e-22,1.967894181212764e-22,3.548071684098304e-21
15,FDABs,Schwefel_1_2,0.0,61086.13612337352,347.9153016226492,3442.9836124931867,2.6468316073919917e-11,5.226004995956515e-19,2.579315921226041e-05
15,FDADBs,Schwefel_1_2,0.0,60129.542144000014,5992.508594095041,12198.778860037113,784.0620997045824,53.26191502814203,4706.986289184262
15,FDAC,Schwefel_1_2,0.0,59699.36886909128,332.8672699997012,3335.8222592237553,3.2283069128892202e-12,1.3885994395514671e-18,3.1560548945596374e-06
15,FDAD,Schwefel_1_2,0.0,60129.542144000014,5992.508594095041,12198.778860037113,784.0620997045824,53.26191502814203,4706.986289184262
15,SOOBs,Schwefel_1_2,0.0,26724.24095288889,6.172311214592291,316.68895707071914,0.0,0.0,0.0
20,FDA,Schwefel_1_2,0.0,82955.54252832045,355.54075127094166,4166.134688126956,2.8765324353108592e-11,1.9836090052754298e-16,3.548050036215754e-06
20,DIRECT,Schwefel_1_2,0.0,62992.85367466664,704.1342329831909,4302.563926911846,0.8405008247087125,0.0538782579941501,23.566350046639226
20,DIRECTL,Schwefel_1_2,0.0,148892.19959466666,18530.558134797684,26062.362381022096,8271.788866370369,2969.360105876542,24815.3665991111
20,DIRECTR,Schwefel_1_2,0.0,139347.82782577773,1253.6981781351737,6656.572934375533,6.400737049704506,3.200368524852169,44.51421675476376
20,SOO,Schwefel_1_2,0.0,1067060.763761778,3130.516918764573,18508.552108044372,0.6142121411332149,0.0004877866978917,377.0616007462296
20,DIRECTBs,Schwefel_1_2,0.0,36268.612721777776,15.409691596192658,601.5968341724712,5.575700180102832e-22,2.623858908283685e-22,5.018130162092548e-21
20,FDABs,Schwefel_1_2,0.0,82955.54252832045,355.54075127094166,4166.134688126956,2.8765324353108592e-11,1.9836090052754298e-16,3.548050036215754e-06
20,FDADBs,Schwefel_1_2,0.0,81604.37862400002,6739.759714120844,15163.142742612186,728.3600046157335,49.46502356365505,4528.351431944073
20,FDAC,Schwefel_1_2,0.0,81021.1736002605,343.47398033273106,4079.0638161160923,9.873335833546821e-13,6.377398272098392e-19,8.823126662088112e-07
20,FDAD,Schwefel_1_2,0.0,81604.37862400002,6739.759714120844,15163.142742612186,728.3600046157335,49.46502356365505,4528.351431944073
20,SOOBs,Schwefel_1_2,0.0,36268.612721777776,8.322640523310008,427.593298918574,6.54312789226516e-24,3.27156394613258e-24,3.626185322022013e-23
30,FDA,Schwefel_1_2,0.0,126694.35533821431,488.80601848333833,6061.452339364278,1.4287484153036551e-11,2.6545476152136517e-18,0.000300456032427875
30,DIRECT,Schwefel_1_2,0.0,76354.9741511111,938.6599024281977,5820.686902738005,0.4525773671508616,0.0095783569767423,8.437335201882984
30,DIRECTL,Schwefel_1_2,0.0,229064.92245333325,22993.665387009183,34818.704766322335,11453.246122666667,5514.525910913582,20997.61789155556
30,DIRECTR,Schwefel_1_2,0.0,215702.8019768888,7188.843328720167,24164.412654092506,83.79146683249489,39.27725007773417,424.1943008395064
30,SOO,Schwefel_1_2,0.0,1754255.5311217783,5574.994262436403,26214.62369563182,11.05581854039849,0.032326954796485,1272.5829025185185
30,DIRECTBs,Schwefel_1_2,0.0,55357.35625955555,23.518253050859126,914.1191703292067,8.199559088386517e-22,3.935788362425528e-22,7.391816008538134e-21
30,FDABs,Schwefel_1_2,0.0,126694.35533821431,488.80601848333833,6061.452339364278,1.4287484153036551e-11,2.6545476152136517e-18,0.000300456032427875
30,FDADBs,Schwefel_1_2,0.0,124554.05158400004,7917.280124329742,20464.13660686794,692.2076050173066,39.933491970357146,4435.147923022889
30,FDAC,Schwefel_1_2,0.0,123664.81472384297,475.6230786035187,5969.855432854376,5.330565103786916e-10,8.130723998401712e-18,0.000175180146171
30,FDAD,Schwefel_1_2,0.0,124554.05158400004,7917.280124329742,20464.13660686794,692.2076050173066,39.933491970357146,4435.147923022889
30,SOOBs,Schwefel_1_2,0.0,55357.35625955555,12.620453480036497,649.372159750005,2.8261805316044583e-14,1.4130902658022291e-14,1.0174242221275043e-13
50,FDA,Schwefel_1_2,0.0,210453.39750399985,654.1112012799491,9537.837382166092,1.4225331605590186e-08,4.900499515949976e-13,5.9263526667165105e-05
50,DIRECT,Schwefel_1_2,0.0,143165.5765333333,3595.2298241114872,14987.676738485075,2.1350932904008717e-05,8.786392140883705e-08,75.93601681695098
50,DIRECTL,Schwefel_1_2,0.0,482945.21150577767,40368.615601417005,63408.971587129,18876.646387358032,6999.2059638518585,40086.36142933327
50,DIRECTR,Schwefel_1_2,0.0,368412.750279111,48270.279052103324,71173.32293986273,13786.31477728399,683.424151352537,55357.356259555534
50,SOO,Schwefel_1_2,0.0,3128645.065841776,11450.051765333877,42324.928917117475,130.92416692577476,1.2607512370629148,7423.400264691362
50,DIRECTBs,Schwefel_1_2,0.0,93534.8433351111,39.748333584063815,1539.393765164185,1.3775259268489346e-21,6.887629634244673e-22,1.2397733341640412e-20
50,FDABs,Schwefel_1_2,0.0,210453.39750399985,654.1112012799491,9537.837382166092,1.4225331605590186e-08,4.900499515949976e-13,5.9263526667165105e-05
50,FDADBs,Schwefel_1_2,0.0,210453.39750399985,9695.116852210991,29853.069258992164,655.3153676541792,35.727139631138414,4308.161922531597
50,FDAC,Schwefel_1_2,0.0,208952.13496449956,646.0557953015234,9490.721412163908,1.754208962086011e-10,8.913328084768056e-15,3.908256690983119e-05
50,FDAD,Schwefel_1_2,0.0,210453.39750399985,9695.116852210991,29853.069258992164,655.3153676541792,35.727139631138414,4308.161922531597
50,SOOBs,Schwefel_1_2,0.0,93534.8433351111,21.213873119936572,1092.894523674486,2.2506681407032863e-06,1.094919636101933e-06,1.3686495451274168e-05
100,FDA,Schwefel_1_2,0.0,422170.4798918888,1283.4489760501783,18916.541349580777,0.01188026321632075,3.9925463241498805e-05,1.0194804132188404
100,DIRECT,Schwefel_1_2,0.0,209976.17891555597,1814.5648336176475,14067.186854603548,0.0010642618863047,4.014705332527977e-06,0.2550237545056442
100,DIRECTL,Schwefel_1_2,0.0,1286581.31444622,97300.88957813801,157800.933282167,56842.03631249395,0.0009312291505166,100109.854998123
100,DIRECTR,Schwefel_1_2,0.0,750187.6210346647,85049.34263301379,120636.43634670154,22058.10364365438,11406.113422573382,103079.215104
100,SOO,Schwefel_1_2,0.0,6564618.902641767,31682.938909636265,98943.26108923045,2309.502304570642,136.16113360280607,21846.006493234563
100,DIRECTBs,Schwefel_1_2,0.0,188978.5610240004,80.30737585335952,3102.2424976169664,2.7222536173443228e-21,1.3775259268489346e-21,2.4500282556098912e-20
100,FDABs,Schwefel_1_2,0.0,422170.4798918888,1283.4489760501783,18916.541349580777,0.01188026321632075,3.9925463241498805e-05,1.0194804132188404
100,FDADBs,Schwefel_1_2,0.0,425163.62164675846,12959.915706986116,50802.55834970873,630.2277845199433,30.616794286833503,4213.400713587649
100,FDAC,Schwefel_1_2,0.0,422170.4798918888,1283.4489760501783,18916.541349580777,0.01188026321632075,3.9925463241498805e-05,1.0194804132188404
100,FDAD,Schwefel_1_2,0.0,425163.62164675846,12959.915706986116,50802.55834970873,630.2277845199433,30.616794286833503,4213.400713587649
100,SOOBs,Schwefel_1_2,0.0,188978.5610240004,77.47715227943098,2445.105285141143,0.12930781918594,0.096980864389455,0.290942593168365
10,FDA,F10,10.000000000003848,38.94786858669774,10.0898059522855,1.1128582310267423,10.000026608732174,10.000000031656967,10.005638626194486
10,DIRECT,F10,10.0,73.81548408752269,43.54682736083136,15.62413451623639,40.62470423558965,30.924077841644078,57.22009416155616
10,DIRECTL,F10,10.0,57.22009416155617,33.374358633557314,15.736780971129734,37.81884137366501,18.417588585773878,47.51946776761059
10,DIRECTR,F10,10.0,73.81548408752268,28.747343281689073,15.412490955115143,25.65135730192611,15.45821878287652,37.81884137366502
10,SOO,F10,10.0,61.30899483165248,12.175520813707188,4.973249812521163,10.085168652655806,10.006018698533076,11.305068638914593
10,DIRECTBs,F10,10.0,18.65853559265164,10.006597742268127,0.19148920403961667,10.000004693761236,10.000004129745008,10.000005147159452
10,FDABs,F10,10.000004711831592,38.94786858669778,12.299834486442055,5.308621178789559,10.000224917282226,10.000004712421115,10.000690171235856
10,FDADBs,F10,10.000000000017174,39.03698845496341,14.175422868439092,7.1086099435667895,10.000070975888637,10.000000002628639,15.840594863410937
10,FDAC,F10,10.000000000003848,38.94786858669774,10.0898059522855,1.1128582310267423,10.000026608732174,10.000000031656967,10.005638626194486
10,FDAD,F10,10.000000002444398,40.43880995883601,10.723202505981833,3.8604291784125295,10.00000252573615,10.000000024549092,10.000731248198946
10,SOOBs,F10,10.0,18.65853559265164,10.006593939846969,0.1915008378275159,10.0,10.0,10.0
15,FDA,F10,15.000000000070568,59.9306359135792,15.11283249654697,1.7426853744697057,15.001960553956158,15.000000072130403,15.005638685066836
15,DIRECT,F10,15.0,58.13119349145984,40.00919134057294,9.725179410297427,38.7299407035687,31.83517717154775,48.43056709751426
15,DIRECTL,F10,15.0,62.22009416155616,40.167045507080566,11.527253370823344,42.818841373665016,33.11821497971945,49.71360490568597
15,DIRECTR,F10,15.0,60.93705635338446,39.295127795267945,9.714823532670502,38.72994070356869,33.11821497971945,45.62470423558964
15,SOO,F10,15.0,66.3089948316525,17.487577600992253,4.895493682047929,15.1642884316824,15.018370205330903,17.645035456192527
15,DIRECTBs,F10,15.0,23.65853559265164,15.006597380496428,0.19148985624553766,15.000004362705027,15.00000389089917,15.00000436634846
